RecordingDate	ActPythonBatch	Set	TestingOrder	TadpoleID	Alive	Rep	ActivityStartTemp	ActivityEndTemp	ActLR	HD	ActDirectory	ActDirectory/ActFolder/ActFolder.MP4	Treatment	TreatmentCode	FocalNest	LXtop	LYtop	LXbottom	LYbottom	RXtop	RYtop	RXbottom	RYbottom	Threshold	Kernal_size	Problems	New_Threshold	New_Kernal	New_learning rate	Problem_description	Problem_resolved	Keep_video	Description_if_not_resolved	SVL1	SVL2	SVL3	ACT.Dist.Pixels	ACT.MeanSpeed.Pixels	ACT.MaxSpeed.Pixels	ACT.MaxY
24/07/2019	58	4	36	541	Y	4	25.6	25.7	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1130/MVI_1130.MP4	Conspecific	2	54	204	9	299	150	326	14	413	153	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.022	5.119	5.137	1016.27	1.693783	52.04	140
25/07/2019	59	4	36	541	Y	5	24.9	25	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1148/MVI_1148.MP4	Conspecific	2	54	191	8	284	150	314	13	401	156	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.689	4.571	4.449	1504.58	2.507633	83.22	142
26/07/2019	60002	4	36	541	Y	6	25.6	25.8	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1173/MVI_1173.MP4	Conspecific	2	54	198	7	293	146	323	14	409	156	150	3	Y	90	NA	NA	shadow	Y	Y	NA	4.876	4.765	4.692	673.8	1.123	36.06	138
21/07/2019	49003	4	9	543	Y	1	24.6	24.9	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1076/MVI_1076.MP4	Heterospecific	1	55	201	1	299	145	330	5	417	147	150	3	Y	90	NA	NA	shadow 	Y	Y	NA	4.866	4.993	5.009	1159.27	1.932117	27.8	140
22/07/2019	50	4	9	543	Y	2	24.6	24.9	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1099/MVI_1099.MP4	Heterospecific	1	55	185	21	278	163	310	22	397	165	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.780	4.627	4.578	69.84	0.1164	23.02	120
23/07/2019	51	4	9	543	Y	3	25	25.3	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1117/MVI_1117.MP4	Heterospecific	1	55	188	19	280	165	313	19	402	161	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.054	4.953	4.97	723.44	1.205733	17.72	151
24/07/2019	52	4	9	543	Y	4	24.8	25.1	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1136/MVI_1136.MP4	Heterospecific	1	55	187	12	279	159	311	15	398	159	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.473	4.402	4.338	724.02	1.2067	21.1	153
25/07/2019	53003	4	9	543	Y	5	24.2	24.5	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1154/MVI_1154.MP4	Heterospecific	1	55	186	13	279	158	310	15	398	156	150	3	Y	90	NA	NA	debris moving	Y	Y	NA	4.634	4.644	4.667	4094.04	6.8234	88.02	152
26/07/2019	54	4	9	543	Y	6	25.1	25.4	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1176/MVI_1176.MP4	Heterospecific	1	55	183	14	279	153	311	15	399	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.289	5.381	5.152	91.96	0.1532667	6.4	80
21/07/2019	67	4	32	545	Y	1	25	25.3	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0788/MVI_0788.MP4	NoCompetition	3	55	222	61	312	205	344	66	430	206	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.848	4.91	4.765	523.87	0.8731167	13.6	192
22/07/2019	68	4	32	545	Y	2	25	25.2	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0807/MVI_0807.MP4	NoCompetition	3	55	216	58	310	200	341	60	428	200	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.945	4.104	4.048	671.15	1.118583	16.55	139
23/07/2019	69	4	32	545	Y	3	25.2	25.4	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0829/MVI_0829.MP4	NoCompetition	3	55	217	56	311	199	339	62	424	202	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.774	4.798	4.983	277.22	0.4620333	14.32	102
24/07/2019	70	4	32	545	Y	4	25.3	25.5	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0850/MVI_0850.MP4	NoCompetition	3	55	214	58	308	199	339	61	422	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.554	5.63	5.7876	222.44	0.3707333	31.06	93
25/07/2019	71	4	32	545	Y	5	24.6	24.8	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0869/MVI_0869.MP4	NoCompetition	3	55	217	58	309	197	338	62	424	202	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.638	4.765	4.534	956.32	1.593867	21.21	187
26/07/2019	72	4	32	545	Y	6	25.7	25.9	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0922/MVI_0922.MP4	NoCompetition	3	55	216	57	309	198	339	62	423	202	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.562	4.56	4.74	156.46	0.2607667	48.01	187
21/07/2019	49004	4	42	546	Y	1	25.2	25.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1084/MVI_1084.MP4	Heterospecific	1	55	201	1	299	125	330	5	417	147	150	3	Y	50	NA	NA	"ghost tadpole, very small"	Y	Y	NA	4.082	4.041	3.912	878.03	1.463383	25.81	52
22/07/2019	50004	4	42	546	Y	2	25.3	25.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1103/MVI_1103.MP4	Heterospecific	1	55	185	21	278	163	310	22	397	165	150	3	Y	250	1	NA	small tadpole	y	Y	NA	3.850	3.675	3.671	652.12	1.086867	35.36	90
23/07/2019	51002	4	42	546	Y	3	25.5	25.6	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1121/MVI_1121.MP4	Heterospecific	1	55	188	19	280	165	313	19	402	161	150	3	Y	NA	1	NA	debris moving	Y	Y	NA	3.432	3.543	3.612	136.8	0.228	26.93	78
24/07/2019	52	4	42	546	Y	4	25.5	25.8	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1140/MVI_1140.MP4	Heterospecific	1	55	187	12	279	159	311	15	398	159	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.487	3.486	3.518	1469.23	2.448717	118.23	150
25/07/2019	53	4	42	546	Y	5	24.9	25	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1158/MVI_1158.MP4	Heterospecific	1	55	186	13	279	158	310	15	398	156	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.922	3.826	3.89	137.11	0.2285167	11.66	108
26/07/2019	54002	4	42	546	Y	6	25.7	25.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1184/MVI_1184.MP4	Heterospecific	1	55	187	14	279	148	311	15	399	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.529	3.691	3.456	0	0	0	0
21/07/2019	55	4	12	547	Y	1	24.6	24.9	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1065/MVI_1065.MP4	Conspecific	2	54	200	7	298	150	327	17	414	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.996	4.828	4.943	605.76	1.0096	10.2	141
22/07/2019	56	4	12	547	Y	2	24.6	24.9	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1089/MVI_1089.MP4	Conspecific	2	54	199	9	299	146	327	19	414	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.614	5.573	5.412	416.89	0.6948167	27.29	140
23/07/2019	57	4	12	547	Y	3	25	25.3	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1108/MVI_1108.MP4	Conspecific	2	54	198	6	297	146	328	15	414	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.648	4.652	4.828	644.56	1.074267	56.04	141
24/07/2019	58	4	12	547	Y	4	24.8	25.1	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1127/MVI_1127.MP4	Conspecific	2	54	204	9	299	150	326	14	413	153	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.279	5.289	5.399	561.06	0.9351	73.82	142
25/07/2019	59	4	12	547	Y	5	24.2	24.5	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1145/MVI_1145.MP4	Conspecific	2	54	191	8	284	150	314	13	401	156	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.229	5.125	5.1	635.14	1.058567	21.1	141
26/07/2019	60	4	12	547	Y	6	25.1	25.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1167/MVI_1167.MP4	Conspecific	2	54	198	7	293	146	323	14	409	156	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.883	5.684	5.654	1126.7	1.877833	29.07	107
21/07/2019	49	4	25	548	Y	1	25	25.3	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1080/MVI_1080.MP4	Heterospecific	1	55	201	1	299	145	330	5	417	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.019	5.187	5.253	76.34	0.1272333	7.07	138
22/07/2019	50	4	25	548	Y	2	25	25.2	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1101/MVI_1101.MP4	Heterospecific	1	55	185	21	278	163	310	22	397	165	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.054	5.243	5.123	1057.01	1.761683	32.06	153
23/07/2019	51003	4	25	548	Y	3	25.2	25.4	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1119/MVI_1119.MP4	Heterospecific	1	55	188	19	280	165	313	19	402	161	150	3	Y	80	NA	NA	shadow	Y	Y	NA	4.955	4.997	5.198	1015.97	1.693283	43.01	152
24/07/2019	52	4	25	548	Y	4	25.3	25.5	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1138/MVI_1138.MP4	Heterospecific	1	55	187	12	279	159	311	15	398	159	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.213	5.109	5.134	9.63	0.01605	3.16	50
25/07/2019	53	4	25	548	Y	5	24.6	24.8	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1156/MVI_1156.MP4	Heterospecific	1	55	186	13	279	158	310	15	398	156	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.289	5.343	5.296	1294.84	2.158067	65.07	151
26/07/2019	54	4	25	548	Y	6	25.7	25.9	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1180/MVI_1180.MP4	Heterospecific	1	55	183	14	279	153	311	15	399	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.328	5.357	5.321	860.04	1.4334	53.08	147
21/07/2019	61	4	6	549	Y	1	24	24.5	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0871/MVI_0871.MP4	Conspecific	2	54	196	18	296	158	319	14	409	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.313	6.217	6.254	194.99	0.3249833	36.4	147
22/07/2019	62	4	6	549	Y	2	24.8	24.9	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0896/MVI_0896.MP4	Conspecific	2	54	198	16	295	160	321	11	412	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	7.062	6.892	6.717	486.33	0.81055	34.01	147
